final_rank,content_id,client_id,final_refresh_score,best_model_name,best_model_probability,baseline_refresh_score,confidence,suggested_action,final_reason_codes,is_declining_label,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,content_age_days,days_since_last_update,word_count,trend_direction,competition_level,content_type,main_intent,age_tier,freshness_tier,word_count_tier,impression_tier,position_tier
78,content_d88a80933ba2,client_7f2253d7e2,77.83778051617341,random_forest,0.8164862997224208,0.6513814491337868,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,12892,107,101,10.6,0.83,225,20,4050.0,down,LOW,keyword article,informational,181-365,0-30,3500+,good,striking
79,content_65bf969d1247,client_3fdba35f04,77.82651844072153,random_forest,0.8369416229761474,0.6064888532111679,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,1092,1,13,12.0,0.09,139,104,1361.0,down,HIGH,keyword article,informational,91-180,91-180,1000-2000,moderate,striking
80,content_8dba22b835f8,client_3fdba35f04,77.82614354979691,random_forest,0.846234188654633,0.586242269515306,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,1192,0,13,21.9,0.0,165,104,1405.0,down,LOW,keyword article,transactional,91-180,91-180,1000-2000,moderate,page_3_5
81,content_5cda32af644c,client_3fdba35f04,77.81924664529734,random_forest,0.8460120565680517,0.5865114239280045,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,720,0,17,3.0,0.0,148,104,1587.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,moderate,top_3
82,content_b005f46f2e4c,client_3fdba35f04,77.81092755085349,random_forest,0.8484015505513143,0.5810494203622448,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,673,1,45,2.7,0.15,165,104,1392.0,down,MEDIUM,keyword article,informational,91-180,91-180,1000-2000,moderate,top_3
83,content_7f2e4d6bf2a8,client_3fdba35f04,77.78689243772398,random_forest,0.8185187602362362,0.645372676755102,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,2732,3,17,26.6,0.11,174,104,1334.0,down,LOW,keyword article,commercial,91-180,91-180,1000-2000,moderate,page_3_5
84,content_558fd4b27659,client_3fdba35f04,77.76128381783627,random_forest,0.8105310207584564,0.6619696636972788,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,2559,6,34,20.2,0.23,144,104,1402.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,moderate,page_3_5
85,content_f9d82e71e363,client_19581e27de,77.75996979284317,random_forest,0.6971349250907316,0.908853178004535,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,24260,19,44,2.0,0.08,153,104,0.0,down,MEDIUM,keyword article,transactional,91-180,91-180,unknown,good,top_3
86,content_18c6a9f656f5,client_7f2253d7e2,77.7470915318092,random_forest,0.8152780816743578,0.6511912653582766,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,13870,69,66,11.7,0.5,224,20,3876.0,down,LOW,keyword article,commercial,181-365,0-30,3500+,good,striking
87,content_41323965b20c,client_3fdba35f04,77.73100565791245,random_forest,0.8072874428784061,0.6680907963673469,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,4757,5,25,31.3,0.11,124,104,1561.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,good,page_3_5
88,content_95c47359824d,client_7f2253d7e2,77.70763386272492,random_forest,0.8402774311371938,0.5955267763962585,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,28190,85,96,28.5,0.3,141,20,4563.0,down,LOW,keyword article,commercial,91-180,0-30,3500+,good,page_3_5
89,content_eb0ce218868b,client_3fdba35f04,77.68955530246878,random_forest,0.8087105649834585,0.6637024677959183,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,3495,5,38,27.0,0.14,284,104,1380.0,down,HIGH,keyword article,transactional,181-365,91-180,1000-2000,good,page_3_5
90,content_69ccf0b9d497,client_3fdba35f04,77.66250194666516,random_forest,0.8035542262113468,0.6740890276241497,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,3040,16,69,21.1,0.53,144,104,1423.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,good,page_3_5
91,content_b893db8d7619,client_3fdba35f04,77.65178141452576,random_forest,0.8389717219545473,0.5966325677261904,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,818,0,4,4.5,0.0,124,104,1560.0,down,MEDIUM,keyword article,transactional,91-180,91-180,1000-2000,moderate,page_1
92,content_bf1f26fb4f5f,client_7f2253d7e2,77.64470020361567,random_forest,0.8081164390762143,0.6636008611836736,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,15292,9,10,10.0,0.06,132,20,4018.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_1
93,content_92ca79f8b232,client_19581e27de,77.64455146027646,random_forest,0.7704966687132859,0.7455147412494331,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,4667,0,11,7.5,0.0,139,104,3597.0,down,LOW,keyword article,informational,91-180,91-180,3500+,good,page_1
94,content_673fe764797f,client_7f2253d7e2,77.63981737723226,random_forest,0.8446945551137378,0.5837987032165532,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,13672,68,70,25.7,0.5,141,20,4233.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
95,content_e1039a455c32,client_7f2253d7e2,77.63723037311188,random_forest,0.8205825096807321,0.6362231403639456,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,24758,37,28,19.6,0.15,141,20,4266.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,striking
96,content_dc8482da17c4,client_7f2253d7e2,77.62566204671106,random_forest,0.8351067121993853,0.6042362628163266,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,18213,21,38,24.2,0.12,147,20,3879.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
97,content_e124b9e2b959,client_3fdba35f04,77.62235620005816,random_forest,0.8199176507864366,0.6372081951023241,medium,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,1984,2,8,20.1,0.1,165,104,1557.0,down,MEDIUM,keyword article,informational,91-180,91-180,1000-2000,moderate,page_3_5
98,content_f986bd514b6e,client_7f2253d7e2,77.62020861882824,random_forest,0.7918616631612884,0.6982343885714286,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,22456,1,4,6.6,0.0,172,20,3803.0,down,unknown,keyword article,unknown,91-180,0-30,3500+,good,page_1
99,content_b01a3c1455db,client_7f2253d7e2,77.61802693620312,random_forest,0.8476954918371504,0.5765861968435374,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,22184,30,35,31.2,0.14,141,20,4289.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
100,content_2f06371514c2,client_7f2253d7e2,77.61511031830663,random_forest,0.8124802804376645,0.6531779544274376,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,25999,23,27,16.2,0.09,225,20,4644.0,down,LOW,keyword article,informational,181-365,0-30,3500+,good,striking
101,content_384d9f9e00c9,client_7f2253d7e2,77.60347601725438,random_forest,0.8388352269809782,0.5954271211950113,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,11465,55,63,21.4,0.48,141,20,4019.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
102,content_f1772425d6f8,client_3fdba35f04,77.59569922152092,random_forest,0.7998226604524774,0.6801365777233559,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,1752,4,7,3.9,0.23,131,104,1300.0,down,HIGH,keyword article,commercial,91-180,91-180,1000-2000,moderate,page_1
103,content_80856ce26978,client_3fdba35f04,77.5929992765827,random_forest,0.8336591043749665,0.6063724213954081,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,2243,0,17,32.2,0.0,165,104,1556.0,down,LOW,keyword article,transactional,91-180,91-180,1000-2000,moderate,page_3_5
104,content_70450b1c27ae,client_3fdba35f04,77.58909149923598,random_forest,0.7924380351083837,0.6960113344285715,medium,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,8111,0,4,33.9,0.0,165,104,1287.0,down,LOW,keyword article,commercial,91-180,91-180,1000-2000,good,page_3_5
105,content_7603a5153758,client_3fdba35f04,77.563066988899,random_forest,0.8063623991405696,0.6648809298412698,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,4171,5,10,30.1,0.12,131,104,1414.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,good,page_3_5
106,content_971e2a5035bc,client_6208ef0f77,77.54159304483483,random_forest,0.739379301526183,0.810071214489796,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,9179,1,45,3.5,0.01,287,104,5832.0,down,LOW,keyword article,informational,181-365,91-180,3500+,good,page_1
107,content_a2791249dc7b,client_7f2253d7e2,77.51618776433872,random_forest,0.813997007695722,0.6467979693180272,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,12437,6,11,11.1,0.05,141,20,4106.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,striking
108,content_60b286f9ce37,client_3fdba35f04,77.51256442740949,random_forest,0.7825649825051619,0.7151297079931974,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,2521,3,40,5.0,0.12,333,104,1318.0,down,LOW,keyword article,informational,181-365,91-180,1000-2000,moderate,page_1
109,content_ab82c4705992,client_7f2253d7e2,77.50487643866101,random_forest,0.8346927440225308,0.6013803325555556,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,12315,80,92,20.6,0.65,147,20,4460.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
110,content_2d14b344651b,client_3fdba35f04,77.48995766564167,random_forest,0.7556913378846641,0.7729448658001701,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,4774,9,21,5.4,0.19,144,104,1539.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,good,page_1
111,content_69996e576c9b,client_3fdba35f04,77.48882039482983,random_forest,0.7791708333977141,0.7217819769914967,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,3917,8,16,13.7,0.2,124,104,1588.0,down,HIGH,keyword article,transactional,91-180,91-180,1000-2000,good,striking
112,content_20e0f68c82ce,client_3fdba35f04,77.48076864222777,random_forest,0.7854357403250378,0.7078894280187075,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,3541,7,17,15.5,0.2,131,104,1445.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,good,striking
113,content_a0a640a446ef,client_7f2253d7e2,77.4775828343498,random_forest,0.8024416665485562,0.6707592618163265,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,15996,72,72,9.0,0.45,225,20,3878.0,down,LOW,keyword article,informational,181-365,0-30,3500+,good,page_1
114,content_7057416a1fd6,client_3fdba35f04,77.4524295134871,random_forest,0.746907479888535,0.7909046424642856,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,5485,6,16,4.5,0.11,310,104,1351.0,down,LOW,keyword article,informational,181-365,91-180,1000-2000,good,page_1
115,content_91283c049685,client_19581e27de,77.4477439717349,random_forest,0.7729187487212651,0.7341183406519275,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,3904,4,13,5.4,0.1,139,104,4725.0,down,LOW,keyword article,informational,91-180,91-180,3500+,good,page_1
116,content_9d62fee2ccfc,client_7f2253d7e2,77.43435389443587,random_forest,0.792896071524396,0.6902004119903627,high,refresh_and_review_engagement,declining_with_demand|page_one_decay_risk|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,16170,82,91,4.9,0.51,225,20,3952.0,down,LOW,keyword article,informational,181-365,0-30,3500+,good,page_1
117,content_6dffb8bfe857,client_3fdba35f04,77.42992736169236,random_forest,0.8036209312750944,0.6667089152310091,medium,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,3479,2,3,25.4,0.06,139,104,1728.0,down,HIGH,keyword article,transactional,91-180,91-180,1000-2000,good,page_3_5
118,content_9d95058d8c5d,client_7f2253d7e2,77.42856410439337,random_forest,0.7860496261624548,0.7049287049263039,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,20324,7,15,3.4,0.03,225,20,5135.0,down,LOW,keyword article,informational,181-365,0-30,3500+,good,page_1
119,content_c8c5d1dc5039,client_7f2253d7e2,77.41301865067419,random_forest,0.8307280066375804,0.6071562176190477,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,14178,20,16,21.3,0.14,132,20,3945.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
120,content_fc7c3c7271cb,client_7f2253d7e2,77.41144612759388,random_forest,0.8418166154339336,0.5829614248888889,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,22336,30,39,30.4,0.13,141,20,3772.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
121,content_7f12daa9fcef,client_7f2253d7e2,77.41015915797527,random_forest,0.8303767169318619,0.607832212329932,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,13279,54,59,20.1,0.41,132,20,4377.0,down,LOW,keyword article,commercial,91-180,0-30,3500+,good,page_3_5
122,content_44c47f990ae1,client_3fdba35f04,77.40801710732835,random_forest,0.7990254666875959,0.6760341398344671,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,2563,5,53,16.1,0.2,165,104,1472.0,down,MEDIUM,keyword article,informational,91-180,91-180,1000-2000,moderate,striking
123,content_f2813e0b8901,client_3fdba35f04,77.38813638817939,random_forest,0.8108590578930339,0.6496475932511337,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,3375,4,49,30.2,0.12,165,104,1271.0,down,LOW,keyword article,informational,91-180,91-180,1000-2000,good,page_3_5
